timestamp,event_type,reason,coverage_root,root_age_seconds,full_pass_completed,seconds_since_completed_full_pass,records_seen,current_run_records,coverage_files,materialized_active_run_dirs,materialized_running_groups,supervisor_status_counts,desired_target,desired_max,estimated_lost_seconds,estimated_lost_records
2026-05-25T23:39:01Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T233621Z,160,1,2636,12447,0,0,,,groups:5->5,5,5,0,0
2026-05-26T00:51:19Z,restart,missing_monitor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260525T233951Z,4288,1,3,13221,5,5,5,5,disabled:2|running:5,5,5,3,5
2026-05-26T01:49:29Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T005144Z,3465,1,23,13650,12,5,5,5,disabled:1|running:5,10,10,23,12
2026-05-26T01:51:57Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T014929Z,148,1,171,13650,0,0,,,groups:5->5,10,10,0,0
2026-05-26T01:54:01Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T015254Z,67,1,295,13650,0,,0,0,unknown,10,10,295,13650
2026-05-26T01:56:15Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T015402Z,133,1,429,13650,0,0,,,groups:5->5,10,10,0,0
2026-05-26T02:06:55Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T015402Z,773,1,1069,14090,5,6,,,groups:5->3,3,3,0,0
2026-05-26T02:21:00Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T015402Z,1618,1,626,14325,21,2,2,3,disabled:7|recovering:1|running:2,10,10,626,21
2026-05-26T02:23:32Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T022100Z,152,1,778,14325,0,0,,,groups:5->5,10,10,0,0
2026-05-26T02:42:27Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T022100Z,1287,1,27,14551,12,5,,,groups:5->5,5,5,0,0
2026-05-26T02:44:19Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T024408Z,11,1,139,14551,0,,0,0,unknown,5,5,139,14551
2026-05-26T04:41:52Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T024419Z,7053,1,399,15569,15,5,,,groups:5->3,3,3,0,0
2026-05-26T04:44:17Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T024419Z,7198,1,42,15569,19,3,3,3,disabled:7|running:3,5,5,42,19
2026-05-26T06:31:55Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T044417Z,6458,1,49,16319,14,5,,,groups:5->3,3,3,0,0
2026-05-26T06:34:20Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T044417Z,6603,1,194,16319,14,3,3,3,disabled:7|running:3,5,5,194,14
2026-05-26T07:12:30Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T063420Z,2290,1,112,16618,0,0,0,0,disabled:4|paused-startup-stall:5,5,5,112,16618
2026-05-26T21:13:19Z,restart,missing_monitor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T210911Z,248,1,748,21539,0,0,0,0,paused-infra-startup:5,5,5,748,21539
2026-05-26T21:21:43Z,restart,missing_monitor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T211512Z,391,1,1252,21539,0,5,5,5,running:5,5,5,1252,21539
2026-05-26T22:17:43Z,restart,missing_monitor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T212347Z,3236,1,62,22295,146,5,5,5,disabled:1|running:5,5,5,62,146
2026-05-26T22:20:05Z,restart,missing_monitor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T221752Z,133,1,204,22295,0,0,0,0,starting:5,5,5,204,22295
2026-05-26T23:05:41Z,restart,missing_monitor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T225304Z,757,1,1342,22550,0,5,5,5,disabled:2|running:5,5,5,1342,22550
2026-05-26T23:12:12Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T231126Z,46,1,1733,22550,0,,0,0,unknown,5,5,1733,22550
2026-05-26T23:14:26Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T231212Z,134,1,1867,22550,0,0,,,groups:5->5,5,5,0,0
2026-05-26T23:18:34Z,restart,missing_monitor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T231705Z,89,1,2115,22550,0,0,0,0,starting:5,5,5,2115,22550
2026-05-26T23:24:55Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T231844Z,371,1,2496,22550,0,4,,,groups:5->5,5,5,0,0
2026-05-26T23:35:14Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T233353Z,81,1,115,22722,0,,0,0,unknown,5,5,115,22722
2026-05-26T23:37:28Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T233514Z,134,1,249,22722,0,0,,,groups:5->5,5,5,0,0
2026-05-26T23:39:32Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T233833Z,59,1,373,22722,0,,0,0,unknown,5,5,373,22722
2026-05-26T23:41:56Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T234138Z,18,1,517,22722,0,,0,0,unknown,5,5,517,22722
2026-05-26T23:44:10Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T234310Z,60,1,651,22722,0,0,,,groups:5->5,5,5,0,0
2026-05-26T23:52:25Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T234539Z,406,1,1146,22722,0,4,,,groups:5->5,5,5,0,0
2026-05-26T23:56:33Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T235500Z,93,1,1394,22986,0,0,,,groups:6->5,5,5,0,0
2026-05-27T00:00:41Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260526T235944Z,57,1,1642,22986,0,0,,,groups:5->5,5,5,0,0
2026-05-27T00:08:56Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T000800Z,56,1,2137,23022,0,,0,0,unknown,5,5,2137,23022
2026-05-27T00:15:18Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T001450Z,28,1,2519,23022,0,,0,0,unknown,5,5,2519,23022
2026-05-27T00:21:39Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T001518Z,381,1,2900,23022,0,4,,,groups:5->5,5,5,0,0
2026-05-27T00:58:45Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T004125Z,1040,1,210,23154,27,5,,,groups:5->5,5,5,0,0
2026-05-27T01:11:07Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T004125Z,1782,1,340,23236,57,5,,,groups:5->5,5,5,0,0
2026-05-27T01:14:47Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T004125Z,2002,1,560,23274,56,4,4,4,disabled:2|running:4|starting:1,10,10,560,56
2026-05-27T01:17:16Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T011659Z,17,1,709,23274,0,,0,0,unknown,10,10,709,23274
2026-05-27T01:19:29Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T011716Z,133,1,842,23274,0,,0,0,unknown,10,10,842,23274
2026-05-27T01:21:43Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T011930Z,133,1,976,23274,0,,0,0,unknown,10,10,976,23274
2026-05-27T01:23:57Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T012143Z,134,1,1110,23274,0,,0,0,unknown,10,10,1110,23274
2026-05-27T02:15:46Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T013138Z,2648,1,52,7992,4,7,7,7,disabled:10|running:7,10,10,52,4
2026-05-27T02:45:25Z,restart,missing_monitor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T022721Z,1084,1,215,8199,30,10,10,10,disabled:1|running:10,10,10,215,30
2026-05-27T03:00:34Z,restart,missing_monitor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T024558Z,876,0,,8207,0,10,10,10,running:10,10,10,876,8207
2026-05-27T03:22:04Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T032050Z,74,0,,0,0,0,0,0,starting:5,10,10,74,0
2026-05-27T03:36:45Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T033514Z,91,0,,8367,0,0,0,0,starting:5,10,10,91,8367
2026-05-27T04:24:48Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T033701Z,2867,1,377,8582,1,9,9,9,disabled:9|running:9,10,10,377,1
2026-05-27T05:17:34Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T042448Z,3166,1,671,9116,180,8,8,8,disabled:5|running:8,10,10,671,180
2026-05-27T05:22:09Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T051734Z,275,1,946,9116,0,1,,,groups:10->10,10,10,0,0
2026-05-27T05:28:59Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T052210Z,409,1,1356,9116,0,4,,,groups:10->10,10,10,0,0
2026-05-27T05:31:04Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T052210Z,534,1,1481,9116,0,6,,,groups:10->3,3,3,0,0
2026-05-27T05:33:08Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T052210Z,658,1,1605,9225,0,3,,,groups:10->3,3,3,0,0
2026-05-27T05:41:23Z,restart,missing_monitor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T052210Z,1153,1,2100,9262,13,3,3,3,disabled:7|running:3,3,3,2100,13
2026-05-27T06:00:31Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T055935Z,56,1,96,9317,0,0,,,groups:1->1,3,3,0,0
2026-05-27T06:07:23Z,restart,missing_monitor,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T055935Z,468,1,508,9317,0,1,1,1,running:1,3,3,508,9317
2026-05-27T06:17:05Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T060739Z,566,1,50,9354,12,1,,,groups:10->3,3,3,0,0
2026-05-27T06:25:20Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T060739Z,1061,1,545,9392,14,1,,,groups:9->3,3,3,0,0
2026-05-27T06:31:31Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T060739Z,1432,1,127,9392,0,3,,,groups:8->3,3,3,0,0
2026-05-27T06:42:51Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T064102Z,109,0,,0,0,1,,,groups:4->4,4,5,0,0
2026-05-27T07:05:52Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T064102Z,1490,1,662,9079,44,2,2,2,disabled:2|running:2,4,5,662,44
2026-05-27T07:22:47Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T070552Z,1015,1,99,9137,36,10,,,groups:10->6,6,6,0,0
2026-05-27T07:33:05Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T070552Z,1633,1,717,9249,80,4,,,groups:4->4,4,5,0,0
2026-05-27T07:37:13Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T070552Z,1881,1,77,9249,30,4,,,groups:9->9,9,9,0,0
2026-05-27T07:45:28Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T070552Z,2376,1,572,9318,30,9,,,groups:10->10,10,10,0,0
2026-05-27T07:49:37Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T070552Z,2625,1,821,9318,70,10,,,groups:10->5,4,5,0,0
2026-05-27T07:59:55Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T070552Z,3243,1,610,9433,41,9,,,groups:10->10,10,10,0,0
2026-05-27T08:02:00Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T070552Z,3368,1,735,9318,104,10,,,groups:10->5,4,5,0,0
2026-05-27T08:08:32Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T070552Z,3760,1,1127,9469,62,5,5,5,disabled:5|running:5,9,9,1127,62
2026-05-27T08:11:08Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T080832Z,156,1,1283,9469,0,0,0,0,starting:9,10,10,1283,9469
2026-05-27T08:27:52Z,in_place_budget,deadline_benchmark_canary_finalization_ceiling,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T081108Z,1004,1,72,9540,27,6,,,groups:10->8,8,8,0,0
2026-05-27T08:38:12Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T081108Z,1624,1,692,9610,47,4,,,groups:6->6,6,6,0,0
2026-05-27T08:44:24Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T081108Z,1996,1,86,9610,70,6,,,groups:6->5,5,5,0,0
2026-05-27T08:54:43Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T081108Z,2615,1,705,9701,48,5,,,groups:8->8,8,8,0,0
2026-05-27T09:09:09Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T081108Z,3481,1,681,9783,68,6,,,groups:7->7,7,7,0,0
2026-05-27T09:13:17Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T081108Z,3729,1,17,9783,144,7,,,groups:7->5,5,5,0,0
2026-05-27T09:15:21Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T081108Z,3853,1,1053,9825,97,0,,,groups:7->3,3,3,0,0
2026-05-27T09:27:43Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T081108Z,4595,1,58,9889,23,4,,,groups:8->3,3,3,0,0
2026-05-27T09:33:55Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T081108Z,4967,1,430,9918,32,3,,,groups:7->3,3,3,0,0
2026-05-27T09:35:59Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T081108Z,5091,1,554,9918,32,5,,,groups:8->3,3,3,0,0
2026-05-27T09:48:23Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T081108Z,5835,1,526,9969,41,4,,,groups:7->3,3,3,0,0
2026-05-27T10:00:46Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T081108Z,6578,1,577,10019,35,4,,,groups:6->3,3,3,0,0
2026-05-27T10:07:18Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T081108Z,6970,1,214,10019,10,3,3,3,disabled:14|running:3,4,5,214,10
2026-05-27T10:10:00Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T100718Z,162,1,376,10019,0,1,1,1,running:1|starting:3,10,10,376,10019
2026-05-27T10:26:46Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T101000Z,1006,1,41,10116,19,6,,,groups:10->9,9,9,0,0
2026-05-27T10:39:09Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T101000Z,1749,1,784,10196,42,8,,,groups:8->8,8,8,0,0
2026-05-27T10:43:18Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T101000Z,1998,1,48,10196,116,8,,,groups:8->5,4,5,0,0
2026-05-27T10:51:33Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T101000Z,2493,1,543,10310,98,5,,,groups:5->5,5,5,0,0
2026-05-27T10:58:05Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T101000Z,2885,1,30,10310,86,5,5,5,disabled:5|running:5,8,8,30,86
2026-05-27T11:00:41Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T105805Z,156,1,186,10310,0,0,0,0,starting:8,10,10,186,10310
2026-05-27T11:17:25Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T110041Z,1004,1,56,10410,48,10,,,groups:10->7,7,7,0,0
2026-05-27T11:27:44Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T110041Z,1623,1,1809,10508,83,3,,,groups:4->4,4,5,0,0
2026-05-27T11:46:18Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T110041Z,2737,1,105,10587,73,4,,,groups:10->5,4,5,0,0
2026-05-27T11:56:37Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T110041Z,3356,1,724,10640,84,5,,,groups:10->5,4,5,0,0
2026-05-27T12:15:11Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T110041Z,4470,1,798,10717,141,2,,,groups:7->5,4,5,0,0
2026-05-27T12:23:26Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T110041Z,4965,1,159,10717,83,5,,,groups:7->5,4,5,0,0
2026-05-27T12:42:21Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T110041Z,6100,1,187,10806,101,2,2,2,disabled:20|running:2,4,5,187,101
2026-05-27T12:45:09Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T124221Z,168,1,355,10806,0,0,0,0,starting:5,10,10,355,10806
2026-05-27T12:47:26Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T124509Z,137,1,492,10806,0,0,,,groups:2->2,4,5,0,0
2026-05-27T12:58:06Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T124509Z,777,1,1132,10906,0,2,,,groups:10->5,4,5,0,0
2026-05-27T13:06:41Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T124509Z,1292,1,284,10906,1,2,2,2,disabled:8|running:2,4,5,284,1
2026-05-27T13:09:06Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T130641Z,145,1,429,10906,0,1,1,1,running:1|starting:4,10,10,429,10906
2026-05-27T13:23:30Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T130906Z,864,1,42,10988,12,2,2,2,running:2,4,5,42,12
2026-05-27T13:25:50Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T132330Z,140,1,182,10988,0,1,1,1,running:1|starting:4,10,10,182,10988
2026-05-27T13:57:04Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T132550Z,1874,1,325,11075,25,2,2,2,running:2,4,5,325,25
2026-05-27T13:59:27Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T135704Z,143,1,468,11075,0,1,1,1,running:1|starting:4,10,10,468,11075
2026-05-27T14:13:49Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T135927Z,862,1,3,11122,12,2,2,2,running:2,4,5,3,12
2026-05-27T14:15:55Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T141350Z,125,1,129,11122,0,1,1,1,running:1|starting:4,10,10,129,11122
2026-05-27T14:24:19Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T141556Z,503,1,633,11122,0,2,,,groups:2->2,2,2,0,0
2026-05-27T15:26:41Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T152500Z,101,1,517,11297,0,1,,,groups:2->2,5,5,0,0
2026-05-27T15:28:46Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T152500Z,226,1,642,11297,0,2,,,groups:2->2,2,2,0,0
2026-05-27T17:38:38Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T152500Z,8018,1,299,11608,141,1,1,1,disabled:1|running:1|starting:1,5,5,299,141
2026-05-27T17:45:22Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T173838Z,404,1,703,11608,0,2,,,groups:2->2,2,2,0,0
2026-05-27T18:55:24Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T185337Z,107,1,993,11763,0,1,,,groups:2->2,5,5,0,0
2026-05-27T18:57:28Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T185337Z,231,1,1117,11763,0,2,,,groups:2->2,2,2,0,0
2026-05-27T18:59:32Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T185337Z,355,1,1241,11763,0,1,1,1,disabled:1|running:1|starting:1,5,5,1241,11763
2026-05-27T20:03:47Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T185932Z,3855,1,778,12022,31,4,,,groups:4->4,4,4,0,0
2026-05-27T20:09:58Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T185932Z,4226,1,1149,12155,36,4,,,groups:2->2,2,2,0,0
2026-05-27T20:12:23Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T185932Z,4371,1,1294,12155,19,1,1,1,disabled:10|paused-startup-stall:1|running:1,5,5,1294,19
2026-05-27T20:48:01Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T201223Z,2138,1,1202,12302,68,4,,,groups:1->1,1,1,0,0
2026-05-27T22:37:18Z,restart,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T201223Z,8695,1,321,12540,97,0,0,0,disabled:10|starting:1,5,5,321,97
2026-05-27T22:50:12Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T223718Z,774,1,1095,12586,0,2,,,groups:2->2,2,2,0,0
2026-05-27T22:52:16Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T223718Z,898,1,1219,12586,0,2,,,groups:1->1,1,1,0,0
2026-05-28T10:47:45Z,restart,materialization_invariant_failed,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260527T223718Z,43827,1,603,13706,546,1,1,0,disabled:5|duration-elapsed:1,5,5,603,546
2026-05-28T11:25:33Z,in_place_budget,deadline_benchmark_canary_cap,/media/volume/danluu-fuzz-data/rtc-coverage-guided-20260515/run-20260528T104746Z,2267,1,233,13785,31,4,,,groups:4->4,4,4,0,0
